TimeStamp,at,dk,de,ie,pt,es,uk
2018-07-04 20:00:00+00:00,0.0,533.0,11831.0,409.0,1755.0,4670.0,48.0
2018-07-04 21:00:00+00:00,0.0,397.0,11750.5,401.0,1751.0,4213.0,98.0
2018-07-04 22:00:00+00:00,0.0,396.0,11306.75,390.5,1703.0,3826.0,282.0
2018-07-04 23:00:00+00:00,0.0,388.0,10965.25,389.0,1674.0,3255.0,335.0
2018-07-05 00:00:00+00:00,0.0,317.0,10430.75,374.0,1427.0,2912.0,330.0
2018-07-05 01:00:00+00:00,0.0,309.0,9995.25,285.5,1604.0,2846.0,331.0
2018-07-05 02:00:00+00:00,0.0,281.0,9837.0,279.0,1431.0,2855.0,329.0
2018-07-05 03:00:00+00:00,0.0,252.0,10611.25,283.0,1674.0,3174.0,330.5
2018-07-05 04:00:00+00:00,0.0,479.0,11944.0,231.5,1718.0,3659.0,331.0
2018-07-05 05:00:00+00:00,0.0,563.0,12443.5,253.5,1708.0,3978.0,189.0
2018-07-05 06:00:00+00:00,0.0,535.0,12621.25,272.0,1757.0,4230.0,86.5
2018-07-05 07:00:00+00:00,0.0,583.0,12800.75,263.5,1755.0,4320.0,57.0
2018-07-05 08:00:00+00:00,0.0,576.0,12848.5,260.5,1755.0,4390.0,48.0
2018-07-05 09:00:00+00:00,0.0,539.0,12814.0,216.5,1755.0,4423.0,48.0
2018-07-05 10:00:00+00:00,0.0,535.0,12765.5,247.5,1755.0,4370.0,49.0
2018-07-05 11:00:00+00:00,0.0,539.0,12628.0,290.5,1738.0,4417.0,47.5
2018-07-05 12:00:00+00:00,0.0,532.0,12622.75,311.0,1644.0,4365.0,47.0
2018-07-05 13:00:00+00:00,0.0,553.0,12657.75,235.0,1749.0,4330.0,47.0
2018-07-05 14:00:00+00:00,0.0,556.0,12469.0,215.0,1756.0,4329.0,50.0
2018-07-05 15:00:00+00:00,0.0,545.0,12457.0,229.5,1756.0,4348.0,48.0
2018-07-05 16:00:00+00:00,0.0,568.0,12088.0,282.0,1757.0,4301.0,47.5
2018-07-05 17:00:00+00:00,0.0,456.0,12113.0,283.0,1758.0,4381.0,47.0
2018-07-05 18:00:00+00:00,0.0,534.0,11949.5,290.5,1757.0,4355.0,47.0
2018-07-05 19:00:00+00:00,0.0,535.0,12297.25,266.0,1757.0,4370.0,48.0
2018-07-05 20:00:00+00:00,0.0,526.0,12138.25,206.0,1757.0,4279.0,47.0
2018-07-05 21:00:00+00:00,0.0,278.0,10522.5,202.5,1758.0,4193.0,106.0
2018-07-05 22:00:00+00:00,0.0,173.0,7694.25,238.5,1759.0,4050.0,324.0
2018-07-05 23:00:00+00:00,0.0,160.0,6774.5,280.0,1757.0,3752.0,317.5
2018-07-06 00:00:00+00:00,0.0,172.0,6327.25,273.5,1758.0,3712.0,316.0
2018-07-06 01:00:00+00:00,0.0,164.0,6095.25,216.0,1750.0,3610.0,307.5
2018-07-06 02:00:00+00:00,0.0,146.0,5657.0,213.5,1682.0,3589.0,304.0
2018-07-06 03:00:00+00:00,0.0,156.0,5978.5,225.5,1681.0,3730.0,293.5
2018-07-06 04:00:00+00:00,0.0,172.0,7043.0,259.0,1709.0,3739.0,316.5
2018-07-06 05:00:00+00:00,0.0,125.0,7874.5,381.5,1681.0,3687.0,327.0
2018-07-06 06:00:00+00:00,0.0,117.0,7987.75,442.0,1725.0,3916.0,412.0
2018-07-06 07:00:00+00:00,0.0,143.0,7948.25,444.5,1759.0,3914.0,187.0
2018-07-06 08:00:00+00:00,0.0,143.0,7926.25,393.5,1758.0,3966.0,48.0
2018-07-06 09:00:00+00:00,0.0,159.0,7879.0,295.0,1759.0,3988.0,48.0
2018-07-06 10:00:00+00:00,0.0,184.0,7139.25,220.0,1758.0,4065.0,48.0
2018-07-06 11:00:00+00:00,0.0,174.0,5176.25,240.0,1758.0,4126.0,49.0
2018-07-06 12:00:00+00:00,0.0,206.0,4242.75,281.0,1757.0,4131.0,49.0
2018-07-06 13:00:00+00:00,0.0,207.0,4310.75,209.0,1757.0,4126.0,48.5
2018-07-06 14:00:00+00:00,0.0,185.0,4272.25,213.0,1757.0,4151.0,48.0
2018-07-06 15:00:00+00:00,0.0,163.0,5070.0,220.5,1757.0,4191.0,48.0
2018-07-06 16:00:00+00:00,0.0,152.0,5886.25,326.5,1756.0,4193.0,48.0
2018-07-06 17:00:00+00:00,0.0,135.0,6106.5,407.0,1754.0,4184.0,48.5
2018-07-06 18:00:00+00:00,0.0,160.0,5668.25,441.0,1755.0,4168.0,63.0
2018-07-06 19:00:00+00:00,0.0,170.0,5823.5,405.0,1758.0,4109.0,47.0
2018-07-06 20:00:00+00:00,0.0,124.0,5418.25,316.5,1757.0,3956.0,47.0
2018-07-06 21:00:00+00:00,0.0,111.0,4174.5,305.0,1757.0,3628.0,110.5
2018-07-06 22:00:00+00:00,0.0,145.0,2691.5,378.5,1745.0,3588.0,315.5
2018-07-06 23:00:00+00:00,0.0,145.0,2134.75,341.5,1660.0,3500.0,297.0
2018-07-07 00:00:00+00:00,0.0,166.0,1595.25,269.5,1633.0,3218.0,289.5
2018-07-07 01:00:00+00:00,0.0,108.0,1139.0,213.5,1633.0,2846.0,368.5
2018-07-07 02:00:00+00:00,0.0,124.0,1055.25,219.0,1588.0,2722.0,405.5
2018-07-07 03:00:00+00:00,0.0,120.0,1024.25,218.0,1535.0,2781.0,329.0
2018-07-07 04:00:00+00:00,0.0,125.0,1012.75,220.0,1505.0,2632.0,288.5
2018-07-07 05:00:00+00:00,0.0,161.0,1034.75,218.0,1452.0,2596.0,400.5
2018-07-07 06:00:00+00:00,0.0,162.0,1037.0,213.0,1385.0,2920.0,321.5
2018-07-07 07:00:00+00:00,0.0,123.0,1058.5,370.0,1500.0,3163.0,341.0
2018-07-07 08:00:00+00:00,0.0,114.0,1072.25,406.5,1745.0,3383.0,315.5
2018-07-07 09:00:00+00:00,0.0,185.0,1076.75,394.5,1755.0,3390.0,297.0
2018-07-07 10:00:00+00:00,0.0,233.0,1082.5,395.0,1701.0,3294.0,47.0
2018-07-07 11:00:00+00:00,0.0,193.0,1137.25,402.0,1717.0,3249.0,47.0
2018-07-07 12:00:00+00:00,0.0,162.0,1117.5,408.5,1719.0,3261.0,47.5
2018-07-07 13:00:00+00:00,0.0,186.0,1112.25,400.0,1745.0,3223.0,47.0
2018-07-07 14:00:00+00:00,0.0,210.0,1143.0,371.5,1756.0,3215.0,47.5
2018-07-07 15:00:00+00:00,0.0,208.0,1158.5,275.0,1696.0,3167.0,47.5
2018-07-07 16:00:00+00:00,0.0,178.0,1153.75,348.5,1631.0,3065.0,47.0
2018-07-07 17:00:00+00:00,0.0,177.0,1267.5,382.5,1559.0,2953.0,48.0
2018-07-07 18:00:00+00:00,0.0,175.0,1225.5,473.5,1670.0,3111.0,60.5
2018-07-07 19:00:00+00:00,0.0,130.0,1207.5,472.0,1753.0,3117.0,55.5
2018-07-07 20:00:00+00:00,0.0,164.0,1208.25,525.5,1757.0,3207.0,74.5
2018-07-07 21:00:00+00:00,0.0,132.0,1104.5,534.5,1756.0,3127.0,144.0
2018-07-07 22:00:00+00:00,0.0,122.0,1206.75,527.5,1665.0,3007.0,293.0
2018-07-07 23:00:00+00:00,0.0,135.0,1126.75,512.5,1634.0,2810.0,289.0
2018-07-08 00:00:00+00:00,0.0,140.0,1098.0,367.0,1523.0,2574.0,289.5
2018-07-08 01:00:00+00:00,0.0,152.0,1093.0,281.0,1358.0,2158.0,290.5
2018-07-08 02:00:00+00:00,0.0,112.0,1104.25,201.5,1025.0,2099.0,290.5
2018-07-08 03:00:00+00:00,0.0,106.0,1129.5,200.0,1057.0,2001.0,346.5
2018-07-08 04:00:00+00:00,0.0,161.0,1079.0,199.5,1237.0,1918.0,287.5
2018-07-08 05:00:00+00:00,0.0,205.0,1069.5,204.5,1215.0,1899.0,311.5
2018-07-08 06:00:00+00:00,0.0,160.0,1063.5,202.5,1166.0,2060.0,331.5
2018-07-08 07:00:00+00:00,0.0,203.0,1235.0,313.5,1441.0,2184.0,288.5
2018-07-08 08:00:00+00:00,0.0,209.0,1265.75,381.0,1544.0,2448.0,290.0
2018-07-08 09:00:00+00:00,0.0,218.0,1254.25,419.5,1657.0,2632.0,292.0
2018-07-08 10:00:00+00:00,0.0,227.0,1286.0,428.5,1682.0,2791.0,291.0
2018-07-08 11:00:00+00:00,0.0,159.0,1349.25,444.0,1712.0,2884.0,169.5
2018-07-08 12:00:00+00:00,0.0,140.0,1377.0,449.5,1754.0,2903.0,47.5
2018-07-08 13:00:00+00:00,0.0,185.0,1416.5,405.0,1753.0,3103.0,48.0
2018-07-08 14:00:00+00:00,0.0,179.0,1480.5,379.5,1753.0,3126.0,47.5
2018-07-08 15:00:00+00:00,0.0,140.0,2133.5,398.5,1754.0,2957.0,48.0
2018-07-08 16:00:00+00:00,0.0,178.0,3741.0,419.5,1754.0,2880.0,48.0
2018-07-08 17:00:00+00:00,0.0,176.0,5241.75,443.0,1754.0,2970.0,50.5
2018-07-08 18:00:00+00:00,0.0,193.0,6046.0,487.0,1728.0,3042.0,59.5
2018-07-08 19:00:00+00:00,0.0,208.0,6772.75,388.0,1756.0,3243.0,73.0
2018-07-08 20:00:00+00:00,0.0,142.0,6856.0,467.0,1755.0,3336.0,85.0
2018-07-08 21:00:00+00:00,0.0,174.0,6531.5,494.0,1752.0,3270.0,70.0
2018-07-08 22:00:00+00:00,0.0,179.0,5754.75,495.5,1659.0,3163.0,48.0
2018-07-08 23:00:00+00:00,0.0,188.0,5133.75,373.0,1577.0,2856.0,48.0
2018-07-09 00:00:00+00:00,0.0,176.0,5306.75,232.5,1496.0,2431.0,48.0
2018-07-09 01:00:00+00:00,0.0,150.0,5101.5,212.0,1581.0,2089.0,48.0
2018-07-09 02:00:00+00:00,0.0,227.0,5152.0,204.0,1414.0,2095.0,48.0
2018-07-09 03:00:00+00:00,0.0,250.0,5793.75,202.5,1506.0,2394.0,48.0
2018-07-09 04:00:00+00:00,0.0,321.0,7279.0,232.0,1751.0,3008.0,48.0
2018-07-09 05:00:00+00:00,0.0,263.0,7810.75,328.0,1757.0,3540.0,51.5
2018-07-09 06:00:00+00:00,0.0,228.0,7968.75,376.0,1757.0,3942.0,58.0
2018-07-09 07:00:00+00:00,0.0,269.0,8126.25,345.0,1747.0,4247.0,85.0
2018-07-09 08:00:00+00:00,0.0,263.0,7994.5,350.0,1758.0,4354.0,87.5
2018-07-09 09:00:00+00:00,0.0,248.0,7171.25,354.5,1758.0,4470.0,63.0
2018-07-09 10:00:00+00:00,0.0,270.0,6213.5,362.0,1756.0,4521.0,48.0
2018-07-09 11:00:00+00:00,0.0,300.0,5801.0,352.5,1757.0,4571.0,48.0
2018-07-09 12:00:00+00:00,0.0,232.0,5719.0,343.5,1757.0,4569.0,48.0
2018-07-09 13:00:00+00:00,0.0,317.0,6321.75,350.5,1755.0,4562.0,48.0
2018-07-09 14:00:00+00:00,0.0,330.0,6580.75,347.0,1755.0,4640.0,48.0
2018-07-09 15:00:00+00:00,0.0,383.0,7757.5,363.0,1753.0,4613.0,48.0
2018-07-09 16:00:00+00:00,0.0,542.0,8762.5,354.5,1753.0,4637.0,48.0
2018-07-09 17:00:00+00:00,0.0,443.0,9205.75,352.5,1753.0,4600.0,48.0
2018-07-09 18:00:00+00:00,0.0,639.0,9221.25,353.0,1752.0,4542.0,48.0
2018-07-09 19:00:00+00:00,0.0,662.0,9263.25,364.5,1753.0,4530.0,48.0
2018-07-09 20:00:00+00:00,0.0,640.0,9239.75,358.5,1754.0,4552.0,48.0
2018-07-09 21:00:00+00:00,0.0,496.0,9023.5,356.5,1754.0,4543.0,48.0
2018-07-09 22:00:00+00:00,0.0,366.0,8511.75,347.5,1754.0,4623.0,48.0
2018-07-09 23:00:00+00:00,0.0,545.0,8164.75,321.5,1754.0,4581.0,48.0
2018-07-10 00:00:00+00:00,0.0,667.0,7688.25,217.5,1753.0,4325.0,48.0
2018-07-10 01:00:00+00:00,0.0,628.0,7280.25,217.0,1739.0,3905.0,48.0
2018-07-10 02:00:00+00:00,0.0,477.0,7417.5,218.0,1679.0,3688.0,48.0
2018-07-10 03:00:00+00:00,0.0,538.0,7900.0,220.5,1694.0,3966.0,48.0
2018-07-10 04:00:00+00:00,0.0,493.0,9027.75,225.5,1753.0,4562.0,48.0
2018-07-10 05:00:00+00:00,0.0,657.0,9936.5,268.0,1754.0,4806.0,52.5
2018-07-10 06:00:00+00:00,0.0,650.0,10286.75,288.0,1755.0,4970.0,56.5
2018-07-10 07:00:00+00:00,0.0,530.0,10558.25,355.0,1757.0,5103.0,60.0
2018-07-10 08:00:00+00:00,0.0,626.0,10923.25,362.5,1758.0,5135.0,48.0
2018-07-10 09:00:00+00:00,0.0,541.0,11208.5,369.5,1747.0,5149.0,48.0
2018-07-10 10:00:00+00:00,0.0,494.0,11020.25,363.0,1747.0,5175.0,48.0
2018-07-10 11:00:00+00:00,0.0,676.0,11059.75,365.0,1747.0,5145.0,48.0
2018-07-10 12:00:00+00:00,0.0,688.0,11035.0,360.5,1747.0,5134.0,48.0
2018-07-10 13:00:00+00:00,0.0,681.0,10739.25,333.0,1746.0,5124.0,48.0
2018-07-10 14:00:00+00:00,0.0,678.0,10538.0,304.5,1746.0,5117.0,48.0
2018-07-10 15:00:00+00:00,0.0,700.0,10472.75,317.0,1747.0,5107.0,48.0
2018-07-10 16:00:00+00:00,0.0,693.0,10628.0,324.0,1746.0,5103.0,48.0
2018-07-10 17:00:00+00:00,0.0,693.0,10692.0,346.0,1746.0,5078.0,48.0
2018-07-10 18:00:00+00:00,0.0,686.0,10909.25,353.5,1746.0,5087.0,48.0
2018-07-10 19:00:00+00:00,0.0,637.0,11054.0,359.0,1746.0,4997.0,48.0
2018-07-10 20:00:00+00:00,0.0,660.0,10984.25,355.0,1746.0,4844.0,51.0
2018-07-10 21:00:00+00:00,0.0,458.0,10697.0,342.0,1746.0,4776.0,51.5
2018-07-10 22:00:00+00:00,0.0,405.0,9485.0,300.0,1747.0,4762.0,48.0
2018-07-10 23:00:00+00:00,0.0,650.0,8198.25,312.0,1748.0,4706.0,48.0
2018-07-11 00:00:00+00:00,0.0,671.0,7149.5,295.0,1747.0,4423.0,48.0
2018-07-11 01:00:00+00:00,0.0,643.0,7070.5,224.5,1738.0,4111.0,51.0
2018-07-11 02:00:00+00:00,0.0,617.0,8012.0,225.5,1552.0,4062.0,55.5
2018-07-11 03:00:00+00:00,0.0,439.0,9512.5,281.5,1737.0,4117.0,48.0
2018-07-11 04:00:00+00:00,0.0,578.0,10907.0,277.0,1746.0,4364.0,48.0
2018-07-11 05:00:00+00:00,0.0,731.0,11092.75,322.0,1747.0,4659.0,69.0
2018-07-11 06:00:00+00:00,0.0,728.0,11077.25,347.5,1748.0,4872.0,75.5
2018-07-11 07:00:00+00:00,0.0,716.0,11045.5,358.5,1747.0,4894.0,93.0
2018-07-11 08:00:00+00:00,0.0,708.0,11249.25,333.0,1747.0,4997.0,127.5
2018-07-11 09:00:00+00:00,0.0,710.0,11209.0,346.0,1747.0,4998.0,150.0
2018-07-11 10:00:00+00:00,0.0,722.0,10865.75,358.5,1747.0,4995.0,315.0
2018-07-11 11:00:00+00:00,0.0,725.0,10828.5,382.5,1747.0,5010.0,602.5
2018-07-11 12:00:00+00:00,0.0,703.0,10728.5,378.5,1747.0,4983.0,683.0
2018-07-11 13:00:00+00:00,0.0,710.0,10681.75,301.5,1746.0,4959.0,670.0
2018-07-11 14:00:00+00:00,0.0,712.0,10650.5,278.0,1746.0,4898.0,674.5
2018-07-11 15:00:00+00:00,0.0,717.0,10882.75,319.0,1746.0,4903.0,668.5
2018-07-11 16:00:00+00:00,0.0,732.0,10976.25,374.0,1745.0,4841.0,679.5
2018-07-11 17:00:00+00:00,0.0,725.0,10952.0,365.5,1746.0,4807.0,684.0
2018-07-11 18:00:00+00:00,0.0,694.0,11031.0,346.5,1747.0,4856.0,674.0
2018-07-11 19:00:00+00:00,0.0,729.0,11074.0,318.5,1746.0,4872.0,634.5
2018-07-11 20:00:00+00:00,0.0,740.0,11070.0,264.5,1746.0,4883.0,634.0
2018-07-11 21:00:00+00:00,0.0,686.0,10769.5,215.0,1747.0,4862.0,639.0
2018-07-11 22:00:00+00:00,0.0,584.0,8779.75,211.0,1747.0,4913.0,643.0
2018-07-11 23:00:00+00:00,0.0,444.0,9189.75,232.0,1747.0,4813.0,468.0
2018-07-12 00:00:00+00:00,0.0,445.0,8803.5,229.0,1746.0,4812.0,299.5
2018-07-12 01:00:00+00:00,0.0,463.0,8388.25,233.0,1746.0,4708.0,430.5
2018-07-12 02:00:00+00:00,0.0,416.0,7864.5,252.0,1747.0,4698.0,552.0
2018-07-12 03:00:00+00:00,0.0,409.0,8585.25,261.5,1746.0,4864.0,551.0
2018-07-12 04:00:00+00:00,0.0,480.0,10184.5,264.0,1746.0,4813.0,537.0
2018-07-12 05:00:00+00:00,0.0,755.0,10455.25,286.5,1747.0,4897.0,587.0
2018-07-12 06:00:00+00:00,0.0,798.0,10476.0,303.0,1746.0,5043.0,683.5
2018-07-12 07:00:00+00:00,0.0,774.0,10607.75,330.5,1746.0,5106.0,721.0
2018-07-12 08:00:00+00:00,0.0,768.0,10565.0,336.0,1746.0,5125.0,729.0
2018-07-12 09:00:00+00:00,0.0,752.0,10469.5,337.5,1745.0,5126.0,756.0
2018-07-12 10:00:00+00:00,0.0,708.0,9993.0,337.0,1744.0,5107.0,809.0
2018-07-12 11:00:00+00:00,0.0,678.0,9824.5,337.5,1743.0,5121.0,918.5
2018-07-12 12:00:00+00:00,0.0,711.0,9499.75,362.5,1743.0,5097.0,994.0
2018-07-12 13:00:00+00:00,0.0,736.0,9458.75,347.5,1742.0,5084.0,886.0
2018-07-12 14:00:00+00:00,0.0,688.0,9971.25,388.5,1743.0,5134.0,882.0
2018-07-12 15:00:00+00:00,0.0,695.0,10101.75,404.0,1743.0,5090.0,909.5
2018-07-12 16:00:00+00:00,0.0,689.0,10529.0,396.5,1743.0,4914.0,966.0
2018-07-12 17:00:00+00:00,0.0,676.0,10560.0,384.0,1754.0,4734.0,1015.0
2018-07-12 18:00:00+00:00,0.0,682.0,10512.25,385.0,1754.0,4641.0,992.0
2018-07-12 19:00:00+00:00,0.0,631.0,10546.0,384.5,1754.0,4590.0,1031.0
2018-07-12 20:00:00+00:00,0.0,754.0,10535.5,377.0,1755.0,4505.0,1018.5
2018-07-12 21:00:00+00:00,0.0,665.0,10263.5,375.0,1755.0,4480.0,668.0
2018-07-12 22:00:00+00:00,0.0,463.0,9015.5,355.5,1755.0,4520.0,48.5
2018-07-12 23:00:00+00:00,0.0,430.0,7678.25,369.5,1754.0,4420.0,48.0
2018-07-13 00:00:00+00:00,0.0,598.0,7249.75,357.0,1754.0,4305.0,48.0
2018-07-13 01:00:00+00:00,0.0,483.0,7228.5,246.5,1754.0,4071.0,48.0
2018-07-13 02:00:00+00:00,0.0,449.0,7550.5,217.0,1754.0,3848.0,48.0
2018-07-13 03:00:00+00:00,0.0,425.0,8688.25,217.5,1755.0,4011.0,48.0
2018-07-13 04:00:00+00:00,0.0,456.0,9625.0,218.0,1755.0,4310.0,48.0
2018-07-13 05:00:00+00:00,0.0,741.0,10089.0,231.5,1754.0,4621.0,48.0
2018-07-13 06:00:00+00:00,0.0,736.0,10034.75,250.0,1755.0,4945.0,48.0
2018-07-13 07:00:00+00:00,0.0,734.0,10005.25,266.0,1755.0,5066.0,48.0
2018-07-13 08:00:00+00:00,0.0,739.0,9950.5,202.0,1754.0,5071.0,48.0
2018-07-13 09:00:00+00:00,0.0,748.0,9587.5,200.5,1754.0,5083.0,48.0
2018-07-13 10:00:00+00:00,0.0,754.0,9261.75,198.5,1754.0,5100.0,48.0
2018-07-13 11:00:00+00:00,0.0,687.0,8552.5,164.5,1754.0,4825.0,48.0
2018-07-13 12:00:00+00:00,0.0,671.0,8255.75,115.0,1754.0,4776.0,48.0
2018-07-13 13:00:00+00:00,0.0,674.0,8342.25,114.5,1754.0,4791.0,19.0
2018-07-13 14:00:00+00:00,0.0,644.0,8884.0,111.0,1753.0,4958.0,40.0
2018-07-13 15:00:00+00:00,0.0,490.0,9881.0,115.5,1753.0,4971.0,250.5
2018-07-13 16:00:00+00:00,0.0,716.0,10160.0,139.5,1753.0,4961.0,324.0
2018-07-13 17:00:00+00:00,0.0,725.0,10291.0,177.0,1753.0,4943.0,498.5
2018-07-13 18:00:00+00:00,0.0,718.0,10222.5,178.5,1754.0,5018.0,510.5
2018-07-13 19:00:00+00:00,0.0,680.0,10195.75,176.0,1754.0,4890.0,533.5
2018-07-13 20:00:00+00:00,0.0,719.0,10182.0,183.5,1753.0,4784.0,264.5
2018-07-13 21:00:00+00:00,0.0,484.0,9499.0,195.0,1754.0,4680.0,260.0
2018-07-13 22:00:00+00:00,0.0,569.0,8585.75,199.5,1679.0,4751.0,0.0
2018-07-13 23:00:00+00:00,0.0,745.0,7774.0,172.5,1686.0,4784.0,0.0
2018-07-14 00:00:00+00:00,0.0,664.0,7083.25,104.0,1757.0,4708.0,0.0
2018-07-14 01:00:00+00:00,0.0,604.0,6766.75,105.0,1755.0,4548.0,0.0
2018-07-14 02:00:00+00:00,0.0,412.0,6275.5,107.0,1756.0,4561.0,0.0
2018-07-14 03:00:00+00:00,0.0,412.0,6154.25,105.0,1755.0,4633.0,0.0
2018-07-14 04:00:00+00:00,0.0,524.0,6733.25,105.5,1755.0,4625.0,0.0
2018-07-14 05:00:00+00:00,0.0,585.0,7344.25,108.0,1756.0,4668.0,0.0
2018-07-14 06:00:00+00:00,0.0,517.0,7340.5,103.5,1756.0,4655.0,0.0
2018-07-14 07:00:00+00:00,0.0,589.0,7376.25,104.5,1756.0,4756.0,0.0
2018-07-14 08:00:00+00:00,0.0,643.0,7357.25,105.0,1756.0,4764.0,0.0
2018-07-14 09:00:00+00:00,0.0,642.0,7326.5,105.0,1755.0,4709.0,0.0
2018-07-14 10:00:00+00:00,0.0,514.0,6930.75,104.5,1756.0,4657.0,0.0
2018-07-14 11:00:00+00:00,0.0,480.0,6001.0,105.0,1756.0,4607.0,0.0
2018-07-14 12:00:00+00:00,0.0,573.0,6019.0,104.0,1756.0,4613.0,0.0
2018-07-14 13:00:00+00:00,0.0,441.0,6333.5,101.0,1757.0,4591.0,0.0
2018-07-14 14:00:00+00:00,0.0,411.0,6470.5,101.0,1757.0,4455.0,0.0
2018-07-14 15:00:00+00:00,0.0,512.0,7085.75,101.0,1754.0,4429.0,0.0
2018-07-14 16:00:00+00:00,0.0,534.0,7840.0,101.5,1756.0,4414.0,0.0
2018-07-14 17:00:00+00:00,0.0,554.0,8092.5,103.0,1757.0,4492.0,0.0
2018-07-14 18:00:00+00:00,0.0,531.0,8334.25,102.0,1756.0,4540.0,0.0
2018-07-14 19:00:00+00:00,0.0,486.0,8190.5,103.0,1756.0,4502.0,0.0
2018-07-14 20:00:00+00:00,0.0,447.0,8175.0,103.5,1756.0,4592.0,0.0
2018-07-14 21:00:00+00:00,0.0,410.0,7696.25,104.5,1755.0,4431.0,146.0
2018-07-14 22:00:00+00:00,0.0,493.0,6495.0,101.0,1756.0,4334.0,298.0
2018-07-14 23:00:00+00:00,0.0,556.0,6061.0,101.0,1756.0,4163.0,299.0
2018-07-15 00:00:00+00:00,0.0,559.0,5685.25,102.5,1757.0,4009.0,262.5
2018-07-15 01:00:00+00:00,0.0,519.0,5075.75,104.0,1757.0,3664.0,262.0
2018-07-15 02:00:00+00:00,0.0,459.0,4813.75,101.0,1756.0,3145.0,263.0
2018-07-15 03:00:00+00:00,0.0,475.0,4886.75,102.0,1756.0,3083.0,269.5
2018-07-15 04:00:00+00:00,0.0,513.0,4508.0,102.0,1755.0,3287.0,265.0
2018-07-15 05:00:00+00:00,0.0,529.0,4380.25,104.0,1756.0,3308.0,265.5
2018-07-15 06:00:00+00:00,0.0,556.0,4847.75,101.0,1756.0,3454.0,283.5
2018-07-15 07:00:00+00:00,0.0,516.0,4380.25,121.0,1756.0,3857.0,265.5
2018-07-15 08:00:00+00:00,0.0,557.0,3953.0,199.0,1756.0,4080.0,229.5
2018-07-15 09:00:00+00:00,0.0,573.0,4209.5,244.5,1755.0,4160.0,0.0
2018-07-15 10:00:00+00:00,0.0,520.0,3867.5,275.5,1755.0,4169.0,0.0
2018-07-15 11:00:00+00:00,0.0,531.0,3867.25,276.0,1756.0,4175.0,0.0
2018-07-15 12:00:00+00:00,0.0,539.0,4154.0,276.0,1683.0,4131.0,0.0
2018-07-15 13:00:00+00:00,0.0,516.0,4995.25,275.0,1720.0,3848.0,0.0
2018-07-15 14:00:00+00:00,0.0,545.0,5629.75,185.5,1756.0,3268.0,0.0
2018-07-15 15:00:00+00:00,0.0,547.0,6468.5,137.5,1755.0,2688.0,0.0
2018-07-15 16:00:00+00:00,0.0,530.0,7841.5,161.5,1657.0,2727.0,0.0
2018-07-15 17:00:00+00:00,0.0,596.0,8585.5,187.0,1752.0,2953.0,0.0
2018-07-15 18:00:00+00:00,0.0,663.0,8727.25,238.5,1757.0,3249.0,0.0
2018-07-15 19:00:00+00:00,0.0,669.0,8731.5,245.5,1757.0,3820.0,0.0
2018-07-15 20:00:00+00:00,0.0,671.0,8682.5,246.0,1756.0,3996.0,0.0
2018-07-15 21:00:00+00:00,0.0,651.0,8430.5,247.5,1756.0,3905.0,0.0
2018-07-15 22:00:00+00:00,0.0,500.0,7984.0,243.5,1757.0,3314.0,0.0
2018-07-15 23:00:00+00:00,0.0,507.0,6995.0,255.5,1654.0,2809.0,0.0
2018-07-16 00:00:00+00:00,0.0,415.0,6626.5,232.5,1393.0,2600.0,0.0
2018-07-16 01:00:00+00:00,0.0,405.0,6755.0,196.0,1115.0,2612.0,0.0
2018-07-16 02:00:00+00:00,0.0,405.0,7263.0,140.5,903.0,2658.0,0.0
2018-07-16 03:00:00+00:00,0.0,429.0,8507.75,112.5,916.0,2606.0,5.0
2018-07-16 04:00:00+00:00,0.0,644.0,10402.25,128.0,1316.0,2760.0,57.5
2018-07-16 05:00:00+00:00,0.0,733.0,11673.25,203.5,1757.0,3106.0,106.5
2018-07-16 06:00:00+00:00,0.0,742.0,11907.5,274.5,1758.0,3926.0,333.0
2018-07-16 07:00:00+00:00,0.0,748.0,11911.5,279.0,1758.0,4327.0,529.0
2018-07-16 08:00:00+00:00,0.0,734.0,11630.25,262.5,1758.0,4510.0,520.0
2018-07-16 09:00:00+00:00,0.0,738.0,11151.25,188.5,1758.0,4742.0,545.0
2018-07-16 10:00:00+00:00,0.0,725.0,11027.75,146.0,1757.0,4446.0,543.5
2018-07-16 11:00:00+00:00,0.0,674.0,10718.5,116.0,1757.0,4392.0,542.0
2018-07-16 12:00:00+00:00,0.0,665.0,10973.25,112.5,1757.0,4256.0,520.5
2018-07-16 13:00:00+00:00,0.0,693.0,10596.5,111.5,1661.0,4233.0,542.0
2018-07-16 14:00:00+00:00,0.0,670.0,11250.25,124.0,1496.0,4209.0,539.5
2018-07-16 15:00:00+00:00,0.0,689.0,11816.75,142.0,1460.0,4292.0,677.5
2018-07-16 16:00:00+00:00,0.0,685.0,11924.5,183.0,1461.0,4533.0,786.0
2018-07-16 17:00:00+00:00,0.0,747.0,12003.5,236.0,1461.0,4539.0,782.5
2018-07-16 18:00:00+00:00,0.0,740.0,11976.5,275.5,1460.0,4654.0,778.0
2018-07-16 19:00:00+00:00,0.0,738.0,12013.5,255.5,1460.0,4756.0,782.0
2018-07-16 20:00:00+00:00,0.0,728.0,11860.25,237.0,1461.0,4831.0,655.0
2018-07-16 21:00:00+00:00,0.0,647.0,11196.5,254.0,1460.0,4773.0,144.5
2018-07-16 22:00:00+00:00,0.0,481.0,9328.0,211.0,1461.0,4638.0,48.0
